"V1","V2"
-16127,-16135
4075,-31301
7329,-9508
-2754,-8322
-3225,-3232
7022,-3591
7059,-22304
5792,-16333
4391,-12230
7221,-20893
7630,-6437
5126,-19084
-19887,-19893
5765,-17219
3672,-10920
6391,-1519
7662,-26294
7040,-2373
4232,-107
6608,-29554
2269,-4949
7132,-9795
7605,-6416
7583,-15296
5497,-10235
6600,-5070
7075,7052
6482,-4196
7642,-4996
7622,-16204
6954,-11278
7831,-15787
-13419,-13425
7099,-19902
5656,-25106
7675,-9377
-22423,-22424
7632,-5068
7399,-14721
7561,-31477
7657,-6522
4874,-21360
5713,-26071
7648,-22745
7688,-8083
6926,-13209
6756,-2456
7139,-16228
-1746,-1754
6784,-30087
7849,-15898
1768,-27766
6519,-4067
-6336,-12253
6714,-5593
6935,5288
6645,6248
-6745,-18170
6191,-8036
6152,-2354
7110,-28217
7472,-4756
7555,-11437
5673,-4858
-1915,-1933
7565,-24365
7727,-8899
7862,4779
7682,-24659
7309,-29345
5967,-32534
6736,-10571
6638,-29293
6684,-229
7692,-6783
7128,-19334
7458,6259
7654,-21879
7544,-12685
7133,-490
7518,-5477
6897,-7534
-1821,-1833
5529,3967
6513,-8660
4883,-14888
7740,-127
7206,-3061
7641,6749
7777,-6804
-14131,-16864
6187,-7457
4529,-23039
7787,-8497
7539,-24006
7628,-29494
-5860,-5876
6049,-6859
7324,-19872
7514,-29561
4286,-11853
5302,-14258
7046,-3795
7083,-24398
6809,-26521
7455,-538
5001,-30336
-11096,-11099
-13738,-24898
7516,-13736
-11682,-13996
7385,-18831
7342,-5461
6614,-27250
7564,-13433
-4297,-16422
7557,-4079
7354,5172
7534,-28202
7716,-17633
6969,-19416
6863,-9668
7545,-19182
6434,-23148
6874,-25151
6156,-10447
3567,-6775
6720,-6665
7345,-20720
6168,-24202
6118,-27028
5498,-19671
6084,-18525
7404,4931
-3004,-3005
7705,-7550
7504,-733
7562,-26909
7419,-5309
5749,-6130
6811,-10018
-11362,-11376
7380,-2035
6367,4302
-4744,-4749
7204,-9656
-16856,-16857
-14457,-16004
6843,-25841
-29181,-29191
6402,-9981
7251,-5198
7780,-13624
7481,-28322
7277,-9581
6747,-15777
5405,-21751
7320,-2707
7357,-3015
7334,-12045
7913,-26216
-12337,-15773
-6589,-6609
6289,-341
7799,-4625
6097,-9696
5775,-14598
7850,-20690
6963,-11760
5754,-24790
3019,-16196
7919,-19913
6200,-3074
7386,-2844
7749,-15922
6555,-34991
6871,-22568
7817,-5636
4051,-18583
6582,-7258
7484,-18371
7332,6775
7446,-33151
7593,-518
-3901,-4012
6839,-21309
7076,-6849
7162,-26869
6734,-738
7486,-23778
6591,-13791
-4120,-4589
7598,7587
-29632,-31294
1135,-6359
5191,-7459
7763,-12461
7891,-8794
7420,-11035
7839,-12308
7577,-4040
7796,-13358
7089,-172
6449,-15794
7997,-22755
7757,-15860
7406,-30059
6188,-7128
7691,-9334
4057,-6647
4483,-8595
6698,-24694
7637,-10655
6139,-19521
7766,-22968
7417,4666
6759,-25535
6885,-14166
6949,6140
7117,-18431
7806,-13035
-7416,-7434
6878,-9783
-25538,-25561
4334,-25826
7722,-20240
7273,-24229
7596,-4988
6512,-15910
7482,-16703
-8437,-8462
7601,-7531
7301,-18090
7856,-27870
6057,-17162
-1710,-1711
3349,-14551
6850,-28409
6808,-14089
7895,-17341
6101,-1981
7547,-16582
7758,-7013
-17400,-20037
7725,-5092
7474,-12385
-7541,-7542
-14607,-26524
7756,-22354
6321,-3235
7991,-27665
7512,-2485
5655,-21619
7483,-14583
5603,-9530
7553,-16169
7607,-4897
7563,5945
7478,-29788
6776,-11986
7541,-7299
3844,-18152
7114,-20935
7823,-15824
7809,-2652
7894,-23358
7542,-1874
7517,-24769
5966,-16684
6425,-21965
5320,-14521
-7040,-7049
5892,-23414
6358,-13650
7279,-12539
-13391,-15001
7572,7136
7797,-24011
7289,-6753
8031,-21866
6753,-1225
7143,-1475
-7557,-7683
7533,-22988
7109,-15635
-20751,-20834
7051,-5428
7935,-5151
7363,-10608
7723,-955
6789,-11087
7366,-15054
6336,-6496
7886,-20290
6122,-30273
6762,-13877
7791,-5392
8019,-4476
7323,-13225
2193,-6288
7001,-2886
7200,-7603
7276,-18477
7870,-9461
6004,-25173
7125,-28467
5272,-3827
-31006,-31007
5146,-1349
-67,-23964
7985,-18471
8073,-17086
5383,-22031
-20357,-20376
7814,-24296
5400,-16985
8048,-24005
8059,-526
5339,-19940
7617,-12209
6202,-15916
7983,-16224
8081,7843
7836,-31352
-10206,-10212
4651,-13001
5849,-27756
7157,-9268
7874,-12774
6827,-16246
8002,-1791
6868,-15133
-11246,-27193
7108,-10699
5746,-1602
7355,-25659
7707,-9958
5270,-18964
7671,-30371
-1684,-1690
6649,-15400
6671,-14900
5277,-28011
5532,-10151
4139,-2913
7750,-19481
8121,-20727
7431,-13379
-20764,-20803
7402,-1764
7569,-14456
7742,-19859
7415,-28391
7665,-3877
6465,-10747
7751,-28893
7828,-24922
-6452,-6465
-5393,-9915
6919,-33890
6380,-18077
7684,-15775
-8004,-8018
7701,-22756
8068,-13394
6819,-23500
7349,-5706
6604,-30832
4005,-31688
7912,-13678
7736,-27033
7959,-25390
5519,-1797
7771,-22732
7071,-12454
7989,-9376
7383,-21761
7148,-23508
7618,-14814
8131,-5652
5753,-25481
7367,-4411
-23502,-23505
7668,-33250
7730,-2372
6661,-8620
6696,-13546
7982,-5012
6970,-32526
7044,-1402
8128,-15927
6216,-1938
6067,-18676
8029,-19348
8241,8229
7993,-33596
7795,-768
7702,5135
1844,-3217
6330,-5415
7973,-29558
7743,-27539
8052,-27883
-7926,-7954
8112,-2999
7794,-11906
-11570,-11571
7903,-8134
7656,-21278
-6109,-6110
5003,-10422
-25433,-25446
7047,-18037
-3218,-3222
4228,-27611
7428,-25380
8153,-12299
6831,6121
-4135,-4137
6578,-6488
5301,-2218
8000,-2452
5337,-33114
7917,-25221
-11911,-12055
7313,-2963
8231,-13048
6794,-4440
6798,-11829
7343,-10211
-8016,-31142
4634,-3832
8204,-5063
7570,-29850
7566,6231
7719,-20498
4567,-20282
7468,-18281
7586,-17934
5645,-12604
8004,-10036
7631,-149
-26312,-30280
7361,-10194
4474,-8330
6995,-17102
8155,-13353
-21778,-21780
-2239,-22308
6328,-1016
8127,-2847
7530,-15171
7755,-17986
7842,-5969
7249,-20264
8082,-20717
7445,-4421
7869,-20952
5081,-16834
7568,-27398
7183,-14639
-1816,-1877
-16367,-16368
6633,-8298
7375,-9406
7879,-20685
7897,-21814
7779,-13114
7726,-17791
7130,-16047
7433,-9589
8179,-20246
6278,-8131
-14466,-15513
5635,-31761
7575,-699
8271,-515
-31855,-31858
7095,-16898
6212,-21933
-6844,-25176
5306,-19265
8034,-5496
4633,-20507
5766,-12374
7834,-7750
7412,-8271
6252,-7817
-4889,-4915
7015,-22225
6229,-14825
8074,-19413
7746,-3153
7291,-27959
8154,-21603
7635,-9744
5554,-13074
-11562,-11568
8158,-16886
8032,-12682
6308,-6591
5089,-16842
7933,-17931
7867,-30851
7801,-25780
8152,-11039
7887,-2725
5018,-11160
7264,-6938
4676,-14081
5936,5173
7490,-32461
-11947,-11961
7058,-14409
4983,-23709
6431,-19196
7789,-11439
7960,-16156
-16996,-16997
4638,-16549
5712,-23427
7316,-2675
6758,-15682
8377,-13582
6377,-31292
5325,-9407
6228,-26779
6083,-6012
8001,-19231
-12828,-12839
-649,-652
5364,-19834
8162,-9331
-1357,-8136
7590,7203
-12873,-12896
7439,-19662
8056,-8063
6013,-28583
7861,-29669
7769,-23906
6199,-28192
7745,-18148
7712,-16475
7282,-15753
6957,-23031
7633,-18985
-4168,-4415
5361,-9730
5216,-29083
5852,-11081
5740,-8259
-7265,-7280
-25147,-25155
-4231,-19514
8176,-9808
7863,-32474
8104,-9980
5617,-15851
7470,-6764
-14153,-14155
8299,-19475
7832,-3172
4793,-16509
8063,-28295
-9158,-9159
1475,-7204
6694,-24360
8168,-22964
7453,-18292
8057,-24404
8264,-33619
3204,-21782
5200,-12737
7747,-27902
8003,-32841
7606,-16590
8173,-18442
6748,-5882
8106,-13631
7838,-895
7686,-12397
7377,-1043
3363,-27382
-113,-28740
5984,-7399
-16861,-31375
7663,-23798
4838,-26994
7413,-1910
6646,-10940
7123,-33009
-17376,-17489
7552,-19369
7442,-8909
6953,-11973
7819,-14488
6568,-1589
4817,-15118
7269,-3605
7647,-14864
7947,-21468
-25260,-28649
7620,-16479
7374,-1535
8391,-10095
6730,-21817
5061,-4225
7951,-3870
6689,-13131
-25171,-25578
8303,-1767
7028,-20452
8089,-10971
7134,-8641
-19331,-19336
6324,-28110
7615,-17017
4786,-16981
7142,-15202
8233,-21573
7430,-17944
8186,-18093
6445,-11480
7921,-3584
-11956,-12038
6532,-3658
7992,-1471
7927,-407
8181,-10354
6400,-28728
7964,-6432
8250,-5404
7963,-20872
7503,7228
7770,-13954
8275,-16223
7803,-32135
8199,-3452
8228,-12496
5710,4803
6444,-32271
7144,-23424
6959,6822
7941,-7298
7156,-4540
6535,-27476
7698,-3530
6947,-19976
5968,-2523
8347,-19347
8276,-6667
8146,-2612
-2482,-2495
8261,-31011
7939,-15729
8309,-28899
7852,-4032
7788,-13989
8091,-26862
7711,-23583
8430,-563
7864,-29172
7384,-9396
8025,-10813
7364,-13910
-26125,-28729
7697,-28228
8221,-24768
7127,-4688
4879,-8651
7627,-17682
7055,-23296
8014,-28215
5028,-12480
7056,-16330
6841,-6795
7238,-32118
8301,-13352
6751,-28567
7120,-16311
7395,-20505
8213,-11926
6177,-26747
6977,-15838
6224,-10153
7567,-31585
8238,-15650
6785,6339
8375,-2445
8139,-21333
-3697,-15844
-16177,-17642
7731,-2676
7554,-33881
7610,-19980
7048,-21005
6653,-11534
8096,-564
-6596,-6627
8525,-28314
7485,-14399
6520,-12670
7929,-10258
8065,-18832
7525,7255
-4368,-4399
8348,-13435
8341,-5006
-3271,-4576
7137,-21664
8344,-15928
8022,-24658
8331,-23509
7946,-27
6700,-7496
4780,-29438
7007,-6982
7928,-832
-20044,-20046
7900,-5238
7244,-2307
-2109,-2430
-10785,-10790
6895,-13778
8352,-10579
2894,-18279
8329,-9360
8531,-18445
8086,-18520
8427,-4837
8452,-16879
7185,-6282
8284,-1762
8092,-5265
7754,-11073
7945,-787
7857,-21083
7319,-17043
6800,6572
7952,-19
-18362,-18366
7958,-3237
6226,-12059
4952,-10841
8315,-21245
6648,-28413
8256,-18482
6554,-18826
8484,8429
7700,-18589
8404,-2846
6840,-16118
5598,-29640
8015,-4757
7949,-14443
8070,-21078
6055,-16148
6737,-26454
-19246,-19260
8078,-16824
6939,-32732
7325,-26644
7826,-20750
4055,-26757
8482,-16222
5423,-24183
7774,-18556
7532,-7439
-16136,-16945
2874,-12982
7254,-4393
7896,-14783
8142,-739
7822,-28153
8583,-4977
-17584,-27232
-4274,-4293
7943,-13720
7680,-21444
7391,-11132
7744,-12531
8530,-24232
8518,8062
8445,-18202
7556,-24219
-21956,-25605
6693,-10358
7907,-15388
6429,-30727
8138,-3913
7934,-22386
8425,-20244
7703,-10047
4769,-17245
-3250,-3252
8109,-20912
8140,-6848
7996,-26076
6636,-18926
7102,-13595
7168,-6237
8421,-15276
8265,-17078
5961,-15319
7844,-12143
-938,-939
8536,-1034
-26318,-26319
6984,-16677
8101,-24425
8076,-27414
-9520,-9615
-11264,-11265
7987,-26764
4447,-27792
-3012,-3024
8410,-4371
8292,-4190
8077,-23144
7338,-11414
8212,-29790
8099,-9666
-11464,-11470
7739,-22823
8317,-28275
8195,-17703
8562,-5166
3893,-6402
8439,-7752
8159,-15862
7932,-14809
7965,-19081
8328,-12460
8247,-20313
6727,6011
8257,-9460
7084,-11971
7560,-31041
-1310,-1311
8136,-31390
8666,-27182
8255,-7632
7589,-12149
8235,-1523
8614,-23582
-19498,-19501
-16181,-22948
7924,-4878
7977,-9190
-5286,-5348
8405,-15172
8035,-14614
-4089,-4092
7925,-3315
7721,-16163
7901,-24886
8608,-31015
7848,-1825
-7000,-15489
6791,-29168
8515,-18110
8591,-32132
-16630,-23732
-9332,-9339
7931,-17906
7079,-17042
8398,-4254
-8722,-8731
6362,-8821
8219,-12388
7655,-32632
7287,-336
7520,5170
-12526,-12568
7469,-3135
8111,-2712
5264,-8990
7429,-22944
8587,-30472
-10786,-10789
8565,-1777
7054,-6727
8320,-5697
8049,-16797
8202,-3270
8246,-12379
7425,-1282
7103,-3962
8535,-28677
7889,-2057
-2525,-2700
3452,-12421
-32913,-33490
8336,-23503
8171,-14181
8667,-23511
8120,-14599
7853,-23735
6296,-2278
7808,-22779
8674,-5216
8047,-680
8006,-4066
8471,-22296
8451,-11547
8494,-26553
-28767,-33506
6573,1746
7597,-16979
7661,-29567
7154,-425
7910,-16315
7278,-25220
8681,-6157
-12674,-23929
5015,-7503
6972,-12472
6692,-23774
8363,-6105
4966,2927
8346,-3245
8470,-10186
8605,-2159
8592,-18697
-13880,-13927
6359,-6852
8259,-28469
8013,-2304
8604,5965
-20534,-20535
1736,-4766
8327,-29695
6171,-2215
8757,-17090
2068,-30396
7717,-18767
8108,-9540
8799,-23584
8335,-4386
-18103,-18104
6392,-13273
-8982,-26941
8662,-5026
7616,-6537
-3610,-14719
7528,-13251
7235,-24858
8383,8278
8053,-29562
7781,-4770
6612,-19802
5009,-31766
-13903,-27373
8696,8367
5762,-15432
1600,-28561
8728,-8177
7360,-21637
5087,-9111
3884,-23078
-12707,-22032
8501,-4360
6124,-15588
8551,-24507
8574,-21574
7980,-10410
8268,-24264
7785,-11825
8254,-2893
8294,-21239
-4725,-4730
7039,-18393
8244,-745
6273,-11316
7825,-22522
5810,-20142
6602,-3091
7837,-21283
6047,-5029
-17640,-17641
8356,-26291
7037,-14071
8149,-10098
7762,-22479
3828,-6026
7667,-5177
8480,-25758
8282,-12781
8499,-3196
3210,-2308
7807,-32187
8705,-17449
8835,-1734
8148,-6357
7767,-15515
6824,-24927
7543,-1068
6721,-32401
6769,-19838
8548,-8912
8423,6533
8735,-12578
8038,7454
8567,-7552
-4174,-18769
8746,-20238
1659,-30529
8207,-5805
8719,-19228
7824,-1365
8414,-14630
5774,3969
7706,-2119
7081,-17261
8679,-3233
7713,-8074
8090,-734
7505,1410
7658,-20155
7724,-30689
6268,-27435
7859,-30734
8781,-3841
8761,-1022
6232,6181
-6408,-10100
8643,-2463
8137,-537
7802,-8679
4670,-28082
7845,-32371
8524,-24403
4914,-3354
8796,-7674
-24821,-24823
8169,-1017
8685,-16872
8586,-5391
8100,-16855
6858,6635
8342,-33801
8553,-3614
7645,-22501
4250,-12060
8413,-27400
7732,-30186
8270,-24000
7513,-17737
8376,6029
8851,5222
7612,-6813
7122,-17251
7550,-11182
8252,-13226
7033,-10374
8812,-1899
8324,-26055
6407,-25177
7926,-24957
-23755,-29500
8607,8205
8023,-22634
8611,-4938
7621,-484
7639,-18173
8187,-18896
8440,-5746
5381,-18364
6440,-9934
8919,-21861
8868,-9353
8406,-17987
8590,-16230
8738,-27221
8232,-14171
8683,-18512
-21101,-24262
8234,-1221
7681,-12758
8262,-1339
8295,-24565
6056,-21799
-19634,-19646
7181,-9477
4713,-18189
8888,-17096
4114,-24843
8573,-15204
8702,-22811
-13569,-13577
7734,-833
6485,-1075
8392,-32091
-17335,-27285
7523,-9256
1983,-445
8442,-4901
-7921,-7947
8599,-4527
8304,-12063
8411,-2875
8469,-19194
4967,-20619
8113,-11966
8533,-13621
8366,-18033
8509,-9778
8780,-16580
7783,-22404
7495,-16432
-14145,-18114
7050,-35406
-17364,-17366
8654,-15790
8273,-24447
7151,-9953
8203,-11865
7424,-3291
-31276,-31286
8085,-29232
4580,-14907
8206,-19525
8794,-30558
8144,-13794
5460,-4581
7818,-21405
8785,-14811
-16266,-23520
7875,-20845
8339,-29076
7085,-13427
7405,-1256
8641,-29341
8598,-24869
6265,-12696
6715,-9693
4757,-1069
-28229,-28230
7778,-3103
8307,-18491
8021,-10883
8991,-16880
8690,-792
-12990,-22953
8024,-27542
7956,7529
7524,-8925
8750,-21581
8443,-20005
1920,-7122
8977,-3855
7096,-11778
8555,-21473
8166,-10704
-10207,-13526
8191,-28407
7860,-20205
8689,-8409
8370,-12294
8788,-20305
6666,-33546
8030,-19053
8332,-14821
8522,-32449
7205,-114
8198,-10870
8448,-4046
7451,-32240
8803,-15314
2972,-27230
8751,-5162
6292,-2829
8539,-4112
8802,-4871
3960,-7842
8960,-21201
7820,-17757
8110,-8952
6016,-27200
8856,-673
8431,-30501
8281,-5245
8419,-5665
3178,-8979
7581,-12705
6664,-5762
7281,-10144
8783,-7744
8575,-17936
4594,-28629
7674,-10030
8837,-5722
8963,-24849
8578,-3598
8647,-14429
7970,-26292
8596,-30460
5624,-10664
7531,-3646
3333,-9235
7915,-27608
8084,-11404
7231,-237
8729,-4962
8027,-219
8755,-6248
7988,-25061
-5261,-5314
7885,-4319
7741,-5688
8157,-15801
8362,-21274
8771,-4430
8844,-2031
7954,-16128
8340,-2970
7551,-7172
8087,-19293
8334,-25482
6581,-5114
5836,-15413
8495,-28771
8954,-8513
8860,-13488
4566,-4138
8060,-20487
8236,-4884
8830,-2706
7676,-19699
8011,-6754
8534,-914
6627,-9554
8098,7172
8687,-1729
7092,-21435
8665,-22599
5652,-21740
6598,4091
6622,-26998
4467,-13470
-13832,-19685
5989,-6728
7693,-10950
8790,-9412
8779,6940
7105,-9873
-17587,-17588
8765,-31862
6040,-19749
6993,-14485
7348,-25459
8970,-8067
8141,-14701
4152,-27984
8240,-5435
8865,8593
7914,-18630
9029,-24742
7715,-10868
8795,-27181
7461,-30016
5972,-14554
8857,-4071
5906,-27772
5909,-345
9021,-5745
9049,-9255
8558,-1421
8947,-144
8400,-13317
7020,-22845
8516,-3167
-14057,-26702
7175,-12398
7729,-13655
7858,-11294
7141,-6600
8936,-14074
7207,-2455
6382,-3488
7899,-9156
8243,-986
8248,-18232
8978,-1033
8613,-26871
8541,-23792
8143,-25912
6375,-3692
8848,-23504
8351,-18023
7326,-7999
6114,-28785
9095,-10889
8921,-24302
9062,-17694
-3725,-24198
8621,-2106
5973,3024
8732,-13712
4356,-23408
8018,5919
8028,6073
-20957,-20964
7940,-2860
8811,-31004
7898,-17384
8291,-31556
9069,-20735
8915,-22036
8635,-11567
-1615,-15767
9037,-8612
7854,-29989
8838,-29442
8892,-22859
8380,-13067
7871,-30430
9010,-1828
8736,-16286
8314,-18088
8671,-27977
7878,-17833
9142,-9898
6859,-17226
5676,-12033
8055,-17066
8920,-10390
7847,-20054
8132,-19741
8521,-1555
8808,-3322
7101,-25533
8969,8908
6354,-9845
-20929,-20930
-17708,-19022
8036,-1887
8384,-22840
9040,-17079
8877,-20939
8691,-21074
9158,-10355
8891,8208
8170,-28655
8417,-3137
-19282,-19283
8424,-9562
5772,-30801
6319,-6208
9026,-19111
8124,5591
7892,-15086
4889,-1252
8561,-21377
7258,-17175
4419,-7126
7340,-9883
8103,-19362
8660,-4403
7082,-20368
-23446,-26685
8568,-22632
8754,-13574
8900,-13248
2513,-33999
6236,-3360
8986,-24401
8337,-29915
7305,-16392
8927,8061
8638,-28813
8316,-8011
8194,-2863
7408,-12419
6733,-24816
8629,-2146
7728,-7083
9059,-24911
6997,-19449
9008,-13227
8239,-3926
8772,-22407
8319,-26770
-19612,-19630
6374,-10776
9102,-4601
6588,-15381
7506,-4104
8819,-17909
8345,-1940
9068,-17380
7790,-6926
5241,-14202
6385,-15604
6810,-28053
8386,-5112
498,-10133
7855,7457
8394,-10068
-3158,-3166
7250,-9595
8668,6274
8355,-27515
-14101,-21228
7370,-11729
6771,-2656
8859,-11569
9087,-15666
6687,-22810
8609,-15718
8946,-3977
8632,-13343
6372,-20173
8435,-19259
7764,-7034
9071,-11868
4336,1048
7306,-5829
7197,-4288
9077,-29774
8988,-7690
8550,-14501
-8232,-8235
8829,-15833
8357,-7964
-3744,-8718
-25680,-25681
7170,-6473
8832,-22938
7065,-16819
6264,-13076
8460,-17726
6342,-20187
8897,-5011
7810,-6564
9048,-27286
8887,-14841
6936,-20387
8408,-20258
7188,-14035
7371,-15553
7535,-7837
7502,-615
8318,-13385
-2232,-2235
-8446,-18086
8615,-545
7884,-3522
6973,-13580
8097,-29302
9088,8214
4618,-25407
8325,-3593
8833,-20874
8072,-28200
8289,-20230
8626,6389
5888,-7870
8619,6123
8818,-9330
6547,-15369
8585,-6427
6770,-6659
8543,-1919
8824,-23902
8385,-4516
6556,-18529
8941,-18065
8218,-23742
9272,-1839
9340,-9219
6799,5387
7714,-27933
8114,-31146
3048,-28794
3411,-9167
9277,-7753
8825,-34052
9238,-1028
9055,-2864
8253,-6277
8389,-14252
8382,-13093
8610,-28872
8943,-3190
7890,-11495
7226,-21661
-22023,-24774
8330,-21758
6213,-8710
-13815,-19617
9143,-17939
8827,7527
8496,-25123
8497,-764
7163,-20761
8753,-18917
8883,-20193
9206,-25233
9097,-4922
8974,-30691
8381,-4443
6196,-489
8288,-1598
-170,-823
7687,-19079
8050,-5921
8308,-10746
4120,2318
8523,-18288
9083,6089
6807,-806
3175,-5250
8758,-15300
8792,-27294
7515,-2466
9198,-9450
6704,6479
8886,-20865
8793,8467
8784,-15849
8310,-25770
8821,-5641
9202,-25256
9016,7827
8709,-14470
8872,-8203
8815,-15245
8009,-3337
7942,-25951
8839,-17137
7841,-14284
7815,-13892
9024,-21859
6107,-26422
7507,-17067
-10717,-11686
-61,-63
7761,-12938
9130,-21209
-9228,-10641
8935,-27880
-12759,-22792
9296,-4967
7918,-8664
8688,-5230
9223,-1717
8651,-18941
-7405,-7422
8420,-24984
8532,-5913
8371,-13191
7865,4323
8652,-2084
7463,-14619
9178,-16249
6198,-9961
6286,-34283
8300,-20698
8964,-30025
9125,-21370
-2789,-4560
8446,-3125
-16413,-16416
7938,-32701
9350,-5071
8774,-10675
-7302,-8720
9015,-2509
7538,7272
-25022,-25024
5910,-28184
8490,-19660
-886,-893
-6243,-6251
9025,-9356
8326,-30333
8805,-15170
5691,-28969
9160,-6255
8841,-1218
9163,-8878
8576,-18081
7995,-16658
7957,-10370
7653,-30385
8617,-9399
9105,-3848
8058,-6293
-12992,-16600
8875,-18673
8956,-12591
9343,-16407
5868,-24197
9332,-13612
8350,-10438
5738,-18140
-25337,-25338
9188,-1718
7467,-18307
9035,-18469
9120,-10877
3097,-11117
8133,-14037
9220,-8270
3986,-27199
8361,-1333
7300,-15614
8622,-11544
8678,-3202
5259,-24119
8379,-9643
8618,-10811
8552,-8190
9285,-3326
8820,-16698
8388,-22815
9424,-1796
9123,-15302
7851,-26022
8508,-19513
8185,-7532
8130,-22575
8657,-10261
9401,-570
8556,-25270
9146,-5717
-14684,-14694
8716,-19442
8117,-483
-21234,-21238
9498,-4970
9001,-23999
8673,-30444
7816,-10143
9249,-17704
7119,-12252
7365,-27281
9207,-953
8333,-4249
8180,-33217
8478,-31284
9177,-21100
9266,-19651
7135,-11473
8706,-16109
7499,-1694
8864,-30605
9139,-12706
8787,-12455
7382,-442
8722,-7359
8704,-18580
9224,-13368
5837,-15668
6575,-14908
8742,-15382
9164,-5728
8358,-3001
9053,-4542
8067,-406
9327,-1965
9471,-9447
9452,4082
8778,-22820
7237,-5264
9000,-28799
8079,-10450
7696,-29154
9166,-21277
9217,-28286
5715,-24022
9185,-900
9388,-5010
7782,3261
8285,-15144
8767,-11267
8982,-22995
8481,-6010
8010,-16714
9253,-13716
8163,-14878
9428,-30503
8582,-417
7966,-19879
-488,-15065
8992,8488
7459,-21612
9215,-29512
9043,-18843
7969,-1459
8878,-3451
8809,-19390
7902,-10567
9431,-7748
9361,9264
6521,-20523
-4754,-12276
7331,-13672
7981,-10719
7768,-32826
7953,-19820
6309,-9128
7909,-24935
8698,-10839
7908,-18959
8449,-1340
8151,-8803
8981,-2473
6880,-13522
9513,-20691
8814,-28179
8322,-31690
8378,7735
4743,-5159
9114,-2997
5826,-4633
9045,-819
9243,-31796
8971,-722
-12569,-12570
8958,-3836
8950,-24930
-13468,-13471
9366,-13314
-6453,-6456
9006,-17250
9101,-16838
7999,-13214
9530,-9369
6173,5476
5399,-25686
-14211,-14216
8349,-33381
9159,-256
9007,-11225
8277,-873
8105,-1296
8359,-15593
-25261,-25269
7998,-23818
-3746,-3750
8174,-13032
5450,-32888
9501,-1785
7976,-17000
6596,-23839
7950,-14105
8640,-31300
8323,-13701
5567,-6497
8444,-14827
7462,-28520
8923,-2895
9086,-1219
9030,-18521
9157,6204
7835,-17499
9111,-2199
5634,2195
9100,-11954
8500,-18992
8094,-16040
8447,-26301
9334,-13229
9520,-3340
8459,-14948
-8742,-8745
9027,-16216
8045,-7469
8782,-7015
-2459,-2465
-11623,-13994
9476,-26308
6657,-27345
3849,-15326
8606,-2596
4532,-8902
8211,-23834
8175,-7383
7872,-20541
5119,-3441
9078,-13789
8659,-22682
8290,-9966
9439,-23004
8616,-29159
7994,-25527
5601,-32056
9542,-3867
8822,6129
6060,-35170
133,-15194
9322,-22050
8911,-17623
-12864,-28450
9282,-19724
7296,-16398
9034,-10085
9205,-31692
5684,-16129
9281,-10403
9575,-4220
9425,-21578
-7987,-7990
9061,-9789
9482,-15220
8321,-30833
7624,-23836
3299,-31868
8428,-22406
8545,-30009
9117,-14819
9389,-6566
-5342,-11883
-3804,-10805
7010,-12923
9455,-30690
9047,-29523
9113,-12282
8570,-15681
-6551,-10775
8584,-2021
7592,-8256
-2662,-9248
8369,-28049
7164,-11693
7775,-3446
4748,-5030
9293,-17793
-24177,-24182
9057,-34051
9364,-15734
7699,-28360
-6913,-27636
-20620,-20622
8756,-13133
9488,-21836
7813,-3696
7379,-5522
9590,-17686
8762,-34002
9617,-9435
7772,6833
8216,-18022
8118,-16667
9510,-23904
9200,8412
8703,-678
9161,-25062
9273,-16297
8893,-22468
6931,-28301
9234,7704
9572,-1812
8374,8365
8940,-27585
